study,dataset,method,seed,case,kind,wait,mse,nmse,difference_error,difference_target_energy,difference_output_energy,repeat_mse,wrong_mse,wrong_ratio,repeat_vs_difference,source_file,source_pointer
c1,d02,free_mse,811,long8,general,0,0.145077435501101,0.20894264524649486,,,,0.00011892456335871073,0.1447498128656556,0.9977417395454106,,results/source_records/c1/run/datasets/d02/summary.json,/records/56
c1,d02,free_mse,811,reset_iso,reset,0,0.06541210768796098,0.2408016402347973,1.0002563420068729,0.11070733952353262,9.241988755148774e-06,6.831551192997926e-05,0.06540253921068485,0.9998537200892261,0.0006170820491577046,results/source_records/c1/run/datasets/d02/summary.json,/records/57
c1,d02,free_mse,811,reset_iso,reset,256,0.06512132264720072,0.23973117304996294,0.9999994954033145,0.11070733952353262,5.161957204859396e-08,4.098837067671997e-07,0.06512137638820459,1.0000008252443544,3.7024077042342104e-06,results/source_records/c1/run/datasets/d02/summary.json,/records/58
c1,d02,free_mse,811,reset_ring4,reset,0,0.05962875371139099,0.21951137497901493,1.0011036040722077,0.08699420051794853,9.41564530362972e-06,5.515225538847611e-05,0.059585457957691955,0.9992739114771946,0.0006339762312902361,results/source_records/c1/run/datasets/d02/summary.json,/records/59
c1,d02,free_mse,811,reset_ring4,reset,256,0.05944670473740401,0.2188411979569222,0.999910911422196,0.08699420051794853,5.96469315973272e-08,3.8659172579798464e-07,0.05945060965569817,1.0000656877166096,4.443879287312073e-06,results/source_records/c1/run/datasets/d02/summary.json,/records/60
c1,d02,free_mse,811,reset_null,reset,0,0.0391318076690449,0.14405595240883706,,0.0,0.0,6.07720120727574e-05,0.0391318076690449,1.0,,results/source_records/c1/run/datasets/d02/summary.json,/records/61
c1,d02,free_mse,811,reset_null,reset,256,0.03893872423344661,0.14334515421508318,,0.0,0.0,3.8897542233979494e-07,0.03893872423344661,1.0,,results/source_records/c1/run/datasets/d02/summary.json,/records/62
c1,d02,free_mse,821,ring4,general,0,0.02387403624567751,0.034383736303670046,,,,8.848027695125327e-05,0.023430262657218776,0.981411874226375,,results/source_records/c1/run/datasets/d02/summary.json,/records/63
c1,d02,free_mse,821,ring8,general,0,0.023777381606973586,0.03424453287884807,,,,7.395474704579369e-05,0.02399916521266603,1.009327503312114,,results/source_records/c1/run/datasets/d02/summary.json,/records/64
c1,d02,free_mse,821,long8,general,0,0.13260324736227522,0.19097713697826435,,,,7.000424935815762e-05,0.13286498729673457,1.0019738576517985,,results/source_records/c1/run/datasets/d02/summary.json,/records/65
c1,d02,free_mse,821,reset_iso,reset,0,0.0561114704919482,0.20656319767134448,1.0005278397757225,0.11070733952353262,3.139362068972158e-06,1.2911498601725897e-05,0.056083822304248465,0.999507263177077,0.00011662730454272502,results/source_records/c1/run/datasets/d02/summary.json,/records/66
c1,d02,free_mse,821,reset_iso,reset,256,0.0561070429352433,0.20654689850358401,1.0000127021079996,0.11070733952353262,8.663169938964946e-10,3.124012528570219e-09,0.05610634026011002,0.999987476168828,2.8218657787419413e-08,results/source_records/c1/run/datasets/d02/summary.json,/records/67
c1,d02,free_mse,821,reset_ring4,reset,0,0.04824345928815516,0.1775986822287725,1.0003935647722448,0.08699420051794853,1.740879283009299e-06,1.4535577823755082e-05,0.04822721080135343,0.999663198140401,0.00016708674529121193,results/source_records/c1/run/datasets/d02/summary.json,/records/68
c1,d02,free_mse,821,reset_ring4,reset,256,0.0484202705808012,0.17824957777068512,1.0000122185426275,0.08699420051794853,1.1341004614242406e-09,9.799142468048554e-09,0.04841973967667837,0.9999890354986359,1.1264133022323491e-07,results/source_records/c1/run/datasets/d02/summary.json,/records/69
c1,d02,free_mse,821,reset_null,reset,0,0.05011466847884174,0.1844871660013675,,0.0,0.0,1.4238942059272394e-05,0.05011466847884174,1.0,,results/source_records/c1/run/datasets/d02/summary.json,/records/70
c1,d02,free_mse,821,reset_null,reset,256,0.05092042509111258,0.1874533984118936,,0.0,0.0,2.6499571408339977e-09,0.05092042509111258,1.0,,results/source_records/c1/run/datasets/d02/summary.json,/records/71
c1,d02,free_mse,823,ring4,general,0,0.025443807603528535,0.036644543980678415,,,,7.573238123557035e-05,0.02517529239678031,0.9894467364738685,,results/source_records/c1/run/datasets/d02/summary.json,/records/72
c1,d02,free_mse,823,ring8,general,0,0.02181657317793578,0.031420547890626566,,,,6.42904737382384e-05,0.02188228562822224,1.0030120427140647,,results/source_records/c1/run/datasets/d02/summary.json,/records/73
c1,d02,free_mse,823,long8,general,0,0.15048698872984909,0.21673356295407845,,,,6.774586934815679e-05,0.15050875453355148,1.0001446357847021,,results/source_records/c1/run/datasets/d02/summary.json,/records/74
c1,d02,free_mse,823,reset_iso,reset,0,0.06062465830074958,0.22317759927771688,0.9972457913163841,0.11070733952353262,4.131428026278045e-06,4.399754154069858e-05,0.06077917957249477,1.002548818848242,0.0003974220835769086,results/source_records/c1/run/datasets/d02/summary.json,/records/75
c1,d02,free_mse,823,reset_iso,reset,256,0.06591023751405067,0.24263540593066021,0.9999478128160736,0.11070733952353262,5.430862031342032e-09,4.1489986746969383e-08,0.06591312898162,1.0000438697792389,3.7477178049383097e-07,results/source_records/c1/run/datasets/d02/summary.json,/records/76
c1,d02,free_mse,823,reset_ring4,reset,0,0.05589047439803264,0.20574964458795797,0.9996015501893721,0.08699420051794853,3.961567335420727e-06,4.0028869442246094e-05,0.05590978659327187,1.0003455364343787,0.0004601326203806815,results/source_records/c1/run/datasets/d02/summary.json,/records/77
c1,d02,free_mse,823,reset_ring4,reset,256,0.06082584510558081,0.2239182284105995,0.9999849308250076,0.08699420051794853,7.0350817500009176e-09,7.87277980042657e-08,0.060826504088533295,1.0000108339300726,9.049775448884398e-07,results/source_records/c1/run/datasets/d02/summary.json,/records/78
c1,d02,free_mse,823,reset_null,reset,0,0.06064854194298602,0.22326552214748208,,0.0,0.0,4.39698604995972e-05,0.06064854194298602,1.0,,results/source_records/c1/run/datasets/d02/summary.json,/records/79
c1,d02,free_mse,823,reset_null,reset,256,0.06719675705266515,0.24737147125621609,,0.0,0.0,4.799250179521071e-08,0.06719675705266515,1.0,,results/source_records/c1/run/datasets/d02/summary.json,/records/80
c1,d02,free_behavior,811,ring4,general,0,0.033765466095773904,0.048629518295960614,,,,0.0007677404219888408,0.034681447144625434,1.0271277478075795,,results/source_records/c1/run/datasets/d02/summary.json,/records/81
c1,d02,free_behavior,811,ring8,general,0,0.026382064072522637,0.03799583467501782,,,,0.0007194208668135312,0.027027391241348106,1.0244608294124184,,results/source_records/c1/run/datasets/d02/summary.json,/records/82
c1,d02,free_behavior,811,long8,general,0,0.13533929608636716,0.1949176343820162,,,,0.0013573138382351527,0.136663001119676,1.0097806407420955,,results/source_records/c1/run/datasets/d02/summary.json,/records/83
c1,d02,free_behavior,811,reset_iso,reset,0,0.0592574185675756,0.2181443786404452,1.0144836065296694,0.11070733952353262,0.000203175530861892,0.0007384022547655158,0.05855728555426898,0.9881848884033279,0.006669858185947614,results/source_records/c1/run/datasets/d02/summary.json,/records/84
c1,d02,free_behavior,811,reset_iso,reset,256,0.058977744117362396,0.2171148128807793,1.0003453670453086,0.11070733952353262,1.3751674462174156e-07,5.645310413374234e-07,0.05895869554226124,0.9996770209612756,5.0993099804139296e-06,results/source_records/c1/run/datasets/d02/summary.json,/records/85
c1,d02,free_behavior,811,reset_ring4,reset,0,0.05176856923366332,0.19057567206887502,1.0048030969384767,0.08699420051794853,0.00013114923491248335,0.0005332660692042668,0.05162522306184173,0.9972310192469377,0.00612990367207575,results/source_records/c1/run/datasets/d02/summary.json,/records/86
c1,d02,free_behavior,811,reset_ring4,reset,256,0.051015734806668635,0.18780426213800516,0.9997416948482413,0.08699420051794853,3.0482995390836374e-07,1.260601981570551e-06,0.05102712274673101,1.000223224072054,1.449064390574479e-05,results/source_records/c1/run/datasets/d02/summary.json,/records/87
c1,d02,free_behavior,811,reset_null,reset,0,0.038508413015710424,0.14176104921212854,,0.0,0.0,0.0006612849998620462,0.038508413015710424,1.0,,results/source_records/c1/run/datasets/d02/summary.json,/records/88
c1,d02,free_behavior,811,reset_null,reset,256,0.0379192417146736,0.139592132467453,,0.0,0.0,5.874069026621001e-07,0.0379192417146736,1.0,,results/source_records/c1/run/datasets/d02/summary.json,/records/89
c1,d02,free_behavior,821,ring4,general,0,0.022416208317233215,0.032284151191545166,,,,8.301321671063193e-05,0.022826949335964863,1.0183233940780196,,results/source_records/c1/run/datasets/d02/summary.json,/records/90
c1,d02,free_behavior,821,ring8,general,0,0.023958847616683893,0.03450588288107437,,,,0.00014443908356555474,0.024642636211200306,1.0285401287013594,,results/source_records/c1/run/datasets/d02/summary.json,/records/91
c1,d02,free_behavior,821,long8,general,0,0.16745832605638325,0.24117593128054168,,,,0.00027608564648035576,0.16800388116035778,1.0032578559503267,,results/source_records/c1/run/datasets/d02/summary.json,/records/92
c1,d02,free_behavior,821,reset_iso,reset,0,0.06283814283931716,0.23132610154069375,0.9909640924844821,0.11070733952353262,2.5755351661950793e-05,0.00013487465281652024,0.06335119115633651,1.0081646002545184,0.0012182991064278125,results/source_records/c1/run/datasets/d02/summary.json,/records/93
c1,d02,free_behavior,821,reset_iso,reset,256,0.06806462303342314,0.2505663469307232,0.9999532239168953,0.11070733952353262,5.139088696449758e-10,2.87756256971338e-09,0.0680672125182407,1.0000380445039163,2.599251849152881e-08,results/source_records/c1/run/datasets/d02/summary.json,/records/94
c1,d02,free_behavior,821,reset_ring4,reset,0,0.056148117266327464,0.20669810546887238,1.0007291398896638,0.08699420051794853,1.9174702741870507e-05,9.90926239269836e-05,0.05612598914669139,0.9996058973886673,0.001139071608647509,results/source_records/c1/run/datasets/d02/summary.json,/records/95
c1,d02,free_behavior,821,reset_ring4,reset,256,0.061541570745837854,0.22655302973750607,1.0000103597546626,0.08699420051794853,6.980117799095779e-10,4.710831445039706e-09,0.06154112047555336,0.9999926834775414,5.415109762480976e-08,results/source_records/c1/run/datasets/d02/summary.json,/records/96
c1,d02,free_behavior,821,reset_null,reset,0,0.06463496948678393,0.23794076080212012,,0.0,0.0,0.00015222269972290273,0.06463496948678393,1.0,,results/source_records/c1/run/datasets/d02/summary.json,/records/97
c1,d02,free_behavior,821,reset_null,reset,256,0.07302502956253452,0.26882709514173464,,0.0,0.0,2.244823167562314e-09,0.07302502956253452,1.0,,results/source_records/c1/run/datasets/d02/summary.json,/records/98
c1,d02,free_behavior,823,ring4,general,0,0.02448124564366283,0.035258248162770435,,,,0.0007987579339579696,0.024622230331561717,1.0057588853913315,,results/source_records/c1/run/datasets/d02/summary.json,/records/99
c1,d02,free_behavior,823,ring8,general,0,0.02134594949092837,0.030742748770871374,,,,0.0008760955667305824,0.022653427673597765,1.0612518165671219,,results/source_records/c1/run/datasets/d02/summary.json,/records/100
c1,d02,free_behavior,823,long8,general,0,0.212239295719014,0.3056701389820701,,,,0.004350650434862445,0.20976408389880738,0.9883376364785738,,results/source_records/c1/run/datasets/d02/summary.json,/records/101
c1,d02,free_behavior,823,reset_iso,reset,0,0.07758597351885278,0.2856173014891531,0.9341439899432846,0.11070733952353262,0.0006469662814467566,0.002957327300222116,0.08155482850240364,1.051154284770126,0.026713019325999506,results/source_records/c1/run/datasets/d02/summary.json,/records/102
c1,d02,free_behavior,823,reset_iso,reset,256,0.09816619900736394,0.3613793007458682,0.9878715135649402,0.11070733952353262,2.260992343258746e-05,0.00011145276868247842,0.09884886020400847,1.0069541369997765,0.001006733330980168,results/source_records/c1/run/datasets/d02/summary.json,/records/103
c1,d02,free_behavior,823,reset_ring4,reset,0,0.07407794554481122,0.27270319552319844,0.9924409400144358,0.08699420051794853,0.00045014289053271365,0.00306087541147314,0.0746318141852685,1.0074768358704311,0.03518482143923634,results/source_records/c1/run/datasets/d02/summary.json,/records/104
c1,d02,free_behavior,823,reset_ring4,reset,256,0.09511801500917383,0.3501580187470811,0.9983724297641016,0.08699420051794853,1.634685247764168e-05,0.00011103476601889912,0.09519698302183917,1.0008302108980904,0.0012763467605635456,results/source_records/c1/run/datasets/d02/summary.json,/records/105
c1,d02,free_behavior,823,reset_null,reset,0,0.08125442397801548,0.2991219708678017,,0.0,0.0,0.003476868105988537,0.08125442397801548,1.0,,results/source_records/c1/run/datasets/d02/summary.json,/records/106
c1,d02,free_behavior,823,reset_null,reset,256,0.10213440782878563,0.37598747080439704,,0.0,0.0,0.0001419762061150249,0.10213440782878563,1.0,,results/source_records/c1/run/datasets/d02/summary.json,/records/107
c1,d02,ode_behavior,811,ring4,general,0,0.035614330502836154,0.051292279865872335,,,,0.00018395260701890414,0.03530384972282818,0.9912821390820964,,results/source_records/c1/run/datasets/d02/summary.json,/records/108
c1,d02,ode_behavior,811,ring8,general,0,0.027413688820126122,0.03948159573028809,,,,0.000193628831499776,0.02734178876761383,0.9973772208116878,,results/source_records/c1/run/datasets/d02/summary.json,/records/109
c1,d02,ode_behavior,811,long8,general,0,0.40049384061205706,0.576797088902059,,,,0.0002107132874812609,0.40024821457886883,0.9993866921078914,,results/source_records/c1/run/datasets/d02/summary.json,/records/110
c1,d02,ode_behavior,811,reset_iso,reset,0,0.08030021965394715,0.2956092577864423,0.9994257483954794,0.11070733952353262,2.8434661432138833e-05,0.00021632214131734383,0.0803462239191069,1.0005729033539137,0.0019539999989915853,results/source_records/c1/run/datasets/d02/summary.json,/records/111
c1,d02,ode_behavior,811,reset_iso,reset,256,0.08047380993988885,0.29624829583400064,1.00080071850388,0.11070733952353262,1.4516878416976244e-05,0.00011144380679097386,0.08043674567241481,0.9995394244723628,0.0010066523797844919,results/source_records/c1/run/datasets/d02/summary.json,/records/112
c1,d02,ode_behavior,811,reset_ring4,reset,0,0.09439708934857967,0.3475040745814755,1.0020761099881146,0.08699420051794853,3.2094630250560604e-05,0.00019257892274652396,0.09432283189973632,0.9992133502276841,0.0022136984028813663,results/source_records/c1/run/datasets/d02/summary.json,/records/113
c1,d02,ode_behavior,811,reset_ring4,reset,256,0.09447513035652415,0.347791367001531,1.001218346111809,0.08699420051794853,1.8134707488959347e-05,8.939866803802923e-05,0.09443120318726288,0.9995350398660949,0.0010276394001642055,results/source_records/c1/run/datasets/d02/summary.json,/records/114
c1,d02,ode_behavior,811,reset_null,reset,0,0.05646299056430668,0.20785724877275788,,0.0,0.0,0.00021708980509423982,0.05646299056430668,1.0,,results/source_records/c1/run/datasets/d02/summary.json,/records/115
c1,d02,ode_behavior,811,reset_null,reset,256,0.056303778997604186,0.20727114311493072,,0.0,0.0,0.00011555399362643868,0.056303778997604186,1.0,,results/source_records/c1/run/datasets/d02/summary.json,/records/116
c1,d02,ode_behavior,821,ring4,general,0,0.035403480532422406,0.050988610653522226,,,,0.0002135787689860337,0.035701425865698216,1.0084157074048963,,results/source_records/c1/run/datasets/d02/summary.json,/records/117
c1,d02,ode_behavior,821,ring8,general,0,0.02918008095871635,0.042025579532489046,,,,0.00022033953416950657,0.02927927491016224,1.0033993720437662,,results/source_records/c1/run/datasets/d02/summary.json,/records/118
c1,d02,ode_behavior,821,long8,general,0,0.32290247160450175,0.4650488640127897,,,,0.000629682998276283,0.3231136435592759,1.0006539806082153,,results/source_records/c1/run/datasets/d02/summary.json,/records/119
